CMDLINE /opt/miniconda3/envs/jupyter/bin/python test.py
MEM 0.011719 1596199022.2580
MEM 17.062500 1596199022.3616
MEM 28.617188 1596199022.4619
MEM 37.152344 1596199022.5638
MEM 37.152344 1596199022.6682
MEM 37.152344 1596199022.7687
MEM 37.152344 1596199022.8695
MEM 37.152344 1596199022.9712
MEM 37.152344 1596199023.0716
MEM 37.152344 1596199023.1738
MEM 37.152344 1596199023.2751
MEM 36.503906 1596199023.3765
