CMDLINE /opt/miniconda3/envs/jupyter/bin/python test.py
MEM 0.011719 1596199032.1540
MEM 17.175781 1596199032.2582
MEM 28.937500 1596199032.3622
MEM 37.238281 1596199032.4651
MEM 37.238281 1596199032.5663
MEM 37.238281 1596199032.6691
MEM 37.238281 1596199032.7694
MEM 37.238281 1596199032.8701
MEM 37.238281 1596199032.9715
MEM 37.238281 1596199033.0718
MEM 37.238281 1596199033.1742
MEM 35.968750 1596199033.2776
