CMDLINE /opt/miniconda3/envs/jupyter/bin/python test.py
MEM 0.011719 1596198982.6961
MEM 16.890625 1596198982.7993
MEM 28.640625 1596198982.9015
MEM 37.417969 1596198983.0041
MEM 37.417969 1596198983.1063
MEM 37.417969 1596198983.2068
MEM 37.417969 1596198983.3120
MEM 37.417969 1596198983.4129
MEM 37.417969 1596198983.5149
MEM 37.417969 1596198983.6197
MEM 37.417969 1596198983.7223
MEM 36.773438 1596198983.8246
